"","SRR3162129","SRR3162132","SRR3162135","SRR3162138","SRR3162144","SRR3162150","SRR3162157","SRR3162158","SRR3162164","SRR3162169","SRR3162171","SRR3162183","SRR3162200","SRR3162201","SRR3162206","SRR3162174","SRR3162175","SRR3162176","SRR3162209","SRR3162210","SRR3162213","SRR3162214","SRR3162215","SRR3162219","SRR3162221","SRR3162223","SRR3162224","SRR3162228","SRR3162229","SRR3162230","SRR3162232","SRR3162237","SRR3162243","SRR3162245","SRR3162246","SRR3162250","SRR3162252","SRR3162255","SRR3162258","SRR3162261","SRR3162262","SRR3162265","SRR3162266","SRR3162267","SRR3162177","SRR3162178","SRR3162180","SRR3162181","SRR3162189","SRR3162268","SRR3162279","SRR3162286","SRR3162299","SRR3162301","SRR3162311","SRR3162334","SRR3162335","SRR3162342","SRR3162346","SRR3162348","SRR3162351","SRR3162355","SRR3162357","SRR3162367","SRR3162368","SRR3162313","SRR3162370","SRR3162371","SRR3162379","SRR3162380","SRR3162382","SRR3162314","SRR3162385","SRR3162386","SRR3162390","SRR3162391","SRR3162393","SRR3162315","SRR3162317","SRR3162318","SRR3162320","SRR3162321","SRR3162322","SRR3162324","SRR3162338"
"17:46154656-46167564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01880160782155,0,0,0
"17:46170855-46172232",18.853869469135,15.3893646572401,7.61748218489068,12.5567108592835,15.2883233754756,24.6432028872818,20.9682921345188,30.622916840932,15.9902142841977,8.89667999972664,11.0100070535719,11.3019297774594,39.6772523824602,18.4837222945974,16.525577785573,8.64195171339627,21.3905207950672,35.4556509763933,16.212836094589,28.0249463583982,25.5636845640222,0,28.0704083468429,37.9085947750701,10.3099068224837,7.53912240411017,42.6785037960091,72.4830244735425,18.3393836527907,14.7867431925038,13.8860699788662,26.4309102567063,51.8254911649987,23.6016755565421,19.0580129056372,58.7062955179085,28.3136041331507,18.0692181174734,22.2453341614627,18.7768788604487,14.0088770453101,16.4889333294449,6.89184873203027,23.1469179770857,13.5945261019907,47.9452633600672,19.923242916793,8.52904122011471,19.8723379107738,12.0751425954961,8.97017403929612,8.37613025718961,15.6791905827553,10.2191832183556,16.8243053312266,9.23570853793326,15.6444112424982,18.317347090983,18.0728910362233,13.3285703426524,9.86431591184636,0,15.1528260671631,10.1119921556389,48.5816607581301,24.0221048497733,49.5018033439965,9.27516851349528,31.0485714399743,21.9880149223063,25.1702528975454,70.6146144138797,10.0452843233384,21.9232543554992,6.39523405752554,5.7005960623243,13.7619826847238,20.9928412957682,15.0126520809916,20.3645945642202,39.1057676879128,10.5658056273754,15.3041590138981,23.772286221585,10.6593804462199
"17:46302638-46306309",21.2106031527768,2.19848066532002,22.852446554672,6.27835542964176,3.39740519455014,12.3216014436409,2.38276046983169,0,27.4117959157675,0,3.8111562877749,0,0,0,11.0170518570487,14.2338028220644,13.0203170056931,0,17.7569157226451,29.8526602513372,2.4739049578086,0,5.10371060851688,0,1.71831780374728,30.1564896164407,25.1393926469643,12.1771481115551,0,17.9553310194689,0,0,19.8156289748525,14.1610053339253,5.71740387169115,0,7.07840103328769,43.8823868567212,1.58895244010448,29.7300581957104,14.9428021816641,0,1.81364440316586,21.8050676595735,12.9471677161816,0,15.8011926581462,0,14.9042534330804,18.1127138932442,24.6679786080643,5.79885940882358,32.1423406946484,2.78704996864244,2.21372438568772,33.2485507365597,0,0,9.85794056521273,33.3214258566309,0,0,18.5579555204582,0,1.10412865359387,4.54472253914631,0.818211625520604,0,17.8529285779852,0,0,1.85827932668105,0,22.587595396575,6.39523405752554,1.90019868744143,17.890577490141,10.4964206478841,0,16.9704954701835,22.2860826608535,4.52820241173232,40.8110907037282,19.9989074562541,0
"17:46540176-46540881",4.71346736728374,0,5.07832145659379,0,0,0,0,0,0,0,2.11730904876384,0,0,3.26183334610543,0,0,0,0,0,0,4.9478099156172,0,0,3.96059945411181,0,0,4.67709630641196,2.31945678315336,0,0,0,0,3.04855830382345,0,0,0,2.83136041331507,0,3.17790488020896,3.12947981007478,0,0,1.81364440316586,0.670925158756106,2.58943354323633,0,0,0,1.98723379107738,6.03757129774806,0,0,0,0,1.77097950855017,3.6942834151733,2.23491589178545,0,0,0,0.924779616735596,0,1.19179530865328,1.63978251172522,2.20825730718773,0,0,1.68639427518096,0,2.83716321578146,0,0,0,0,0,0,0,0,4.28932916599759,0.9697425982962,0,0,0,0,0
"17:47361378-47379253",0,5.86261510752005,10.1566429131876,0,3.39740519455014,0,3.8124167517307,8.74940481169485,0,1.334501999959,0,4.94459427763847,0,2.17455556407028,8.2627888927865,1.52505030236405,0,4.72742013018577,0,1.82771389293901,0,0,7.65556591277532,0,0.859158901873642,0,0,0,4.2321654583363,6.33717565393021,6.94303498943309,0,0,4.72033511130843,1.90580129056372,0,14.1568020665754,0,0,3.12947981007478,4.66962568177002,1.73567719257315,2.72046660474879,3.69008837315859,1.29471677161816,4.41601109895356,4.12205025864682,2.84301374003824,0,6.03757129774806,0,6.44317712091508,0,1.85803331242829,0,0,0,0,12.3224257065159,9.99642775698926,6.78171718939437,0,4.0861553439541,0,2.20825730718773,1.2984921540418,0.818211625520604,9.69676708229052,0,0,1.22781721451441,4.64569831670261,15.0679264850076,0,0,2.53359824992191,0,6.99761376525607,0,5.8184555897772,0,3.01880160782155,0,7.92409540719501,10.6593804462199
"17:47402132-47414919",7.07020105092561,21.2519797647602,33.0090894678596,16.7422811457114,11.8909181809255,4.92864057745637,26.6869172621149,13.1241072175423,2.28431632631396,21.7968659993303,9.73962162431364,6.35733549982089,0,0,13.7713148213108,7.62525151182024,0,9.45484026037153,5.40427869819634,7.31085557175606,2.4739049578086,44.026560983837,43.3815401723935,7.92119890822361,12.028224626231,0,7.01564445961794,9.85769132840178,18.3393836527907,24.2925066733991,15.2746769767528,5.87353561260139,0,0,10.4819070981004,0,26.8979239264932,12.9065843696239,3.17790488020896,17.2121389554113,13.0749519089561,18.2246105220181,37.5424391455333,8.05110190507328,31.073202518836,8.20116346948518,0,8.52904122011471,4.96808447769346,9.05635694662208,6.72763052947209,10.3090833934641,7.05563576223989,13.9352498432122,0.885489754275086,5.54142512275995,3.72485981964242,3.6634694181966,28.7523266485371,36.653568442294,17.8790725902215,0,9.36410599656148,2.1863766823003,6.6247719215632,9.73869115531352,0,50.5918282554288,3.49296428699711,2.12787241183609,6.75299467982925,3.71655865336209,31.810067023905,6.97558093129521,7.67428086903064,5.7005960623243,0,24.4916481783962,10.723322914994,9.697425982962,4.20492125676482,16.6034088430185,25.5069316898301,12.8294878021252,22.841529527614
"17:47596353-47619164",0,0,0,0,3.39740519455014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:47618350-47619164",14.1404021018512,11.7252302150401,7.61748218489068,12.5567108592835,20.3844311673008,7.39296086618455,9.05448978536041,0,5.71079081578489,13.7898539995763,15.2446251510996,10.5955591663681,14.4280917754401,9.78550003831628,0,6.60855131024421,9.30022643263793,9.45484026037153,16.212836094589,12.7939972505731,16.492699718724,11.0066402459592,10.2074212170338,10.1843985962875,13.3169629790414,7.53912240411017,21.0469333788538,10.4375555241901,11.2857745555635,14.7867431925038,6.94303498943309,6.60772756417656,9.14567491147036,9.44067022261686,7.62320516225486,0,16.9881624798904,10.3252674956991,11.1226670807314,4.69421971511216,11.207101636248,12.1497403480121,8.88685757551271,12.0766528576099,16.8313180310361,9.46288092632906,2.74803350576455,0,6.4585098210015,0,13.4552610589442,9.66476568137263,14.8952310536176,15.7932831556405,10.625877051301,11.0828502455199,13.4094953507127,9.1586735454915,6.57196037680849,9.99642775698926,8.32301655062036,0,10.7261577778795,19.4040930554151,9.9371578823448,23.3728587727524,5.72748137864423,11.8047599262667,9.31457143199228,12.0579436670712,6.75299467982925,5.57483798004314,15.0679264850076,5.97906936968161,2.55809362301021,5.7005960623243,8.2571896108343,6.99761376525607,4.28932916599759,7.7579407863696,12.6147637702945,3.01880160782155,15.3041590138981,14.7161771847907,0
"17:47663089-47668410",0,8.06109577284007,0,0,3.39740519455014,0,6.19517722156238,0,6.85294897894187,4.00350599987699,6.77538895604427,6.35733549982089,0,10.8727778203514,0,3.0501006047281,1.86004528652759,5.51532348521673,3.0881592561122,4.87390371450404,7.42171487342581,0,7.65556591277532,3.39479953209583,10.3099068224837,0,7.01564445961794,9.85769132840178,8.46433091667261,3.16858782696511,6.94303498943309,5.13934366102622,4.57283745573518,4.72033511130843,11.4348077433823,0,2.83136041331507,0,2.6482540668408,6.25895962014955,4.66962568177002,5.20703157771945,5.62229764981417,6.37378900818301,5.82622547228174,7.57030474106325,2.06102512932341,3.5537671750478,2.98085068661608,0,3.73757251637339,1.93295313627453,6.27167623310213,5.1095916091778,7.08391803420069,5.54142512275995,2.97988785571394,3.6634694181966,2.46448514130318,6.66428517132618,7.08997706163957,0,5.27795065260738,8.19891255862611,6.6247719215632,8.44019900127172,5.31837556588393,2.52959141277144,7.76214285999357,6.38361723550828,6.13908607257205,11.1496759600863,6.69685621555895,7.63992197237095,0,5.7005960623243,6.88099134236192,6.99761376525607,0,6.3033268889253,5.04590550811778,4.52820241173232,0,3.77337876533096,0
"17:47664159-47668410",0,2.93130755376003,0,6.27835542964176,6.79481038910028,0,5.24207303362971,0,3.42647448947094,5.33800799983599,5.92846533653874,4.23822366654726,7.21404588772003,10.8727778203514,5.50852592852433,0,4.65011321631897,7.87903355030961,0,6.70161760744305,4.9478099156172,0,0,5.65799922015972,4.72537396030503,0,10.5234666894269,7.53823454524842,0,6.33717565393021,0,5.87353561260139,0,4.72033511130843,6.67030451697301,0,4.24704061997261,5.16263374784955,5.82615894704976,3.12947981007478,8.40532622718603,4.33919298143288,5.25956876918099,5.70286384942691,2.58943354323633,5.0468698273755,0,2.84301374003824,4.47127602992411,0,3.73757251637339,3.86590627254905,3.13583811655106,5.1095916091778,6.19842827992561,0,2.23491589178545,7.3269388363932,0,6.66428517132618,3.39085859469719,0,4.0861553439541,7.10572421747597,6.6247719215632,5.84321469318811,4.09105812760302,3.37278855036192,5.82160714499518,7.80219884339901,3.06954303628602,0,8.37107026944869,6.97558093129521,0,7.60079474976573,2.75239653694477,13.9952275305121,4.28932916599759,3.3940990940367,8.40984251352963,0,0,3.39604088879786,3.04553727034853
"17:47664159-47674782",9.42693473456749,3.66413444220003,0,4.18557028642784,5.09610779182521,4.92864057745637,1.90620837586535,0,2.28431632631396,1.334501999959,2.96423266826937,4.23822366654726,0,13.0473333844217,5.50852592852433,0,1.86004528652759,4.72742013018577,2.31611944208415,8.52933150038207,4.9478099156172,0,0,4.52639937612778,2.57747670562093,0,5.84637038301495,5.21877776209506,2.82144363889087,3.16858782696511,0,5.13934366102622,6.09711660764691,0,7.62320516225486,0,0,7.74395062177432,1.05930162673632,3.12947981007478,0,1.73567719257315,2.5391021644322,5.70286384942691,1.94207515742725,5.67772855579744,4.12205025864682,1.42150687001912,2.98085068661608,9.05635694662208,5.98011602619742,1.28863542418302,6.27167623310213,3.71606662485659,3.54195901710035,5.54142512275995,0,5.4952041272949,3.28598018840424,0,2.15781910571639,0,1.8728211993123,3.82615919402552,1.6561929803908,5.19396861616721,2.04552906380151,2.52959141277144,1.94053571499839,2.12787241183609,2.45563442902882,10.2205362967458,8.37107026944869,3.98604624645441,3.83714043451532,2.53359824992191,4.81669393965334,0,0,1.9394851965924,3.78442913108834,3.01880160782155,0,1.88668938266548,0
"17:48112031-48113401",4.71346736728374,2.93130755376003,5.07832145659379,0,3.39740519455014,7.39296086618455,6.67172931552872,0,5.71079081578489,4.89317399984965,3.8111562877749,7.0637061109121,14.4280917754401,4.34911112814057,5.50852592852433,5.08350100788016,6.51015850284655,7.87903355030961,3.86019907014024,5.48314167881704,8.24634985936201,0,7.65556591277532,3.39479953209583,7.30285066592595,37.6956120205508,7.01564445961794,4.63891356630672,0,2.1123918846434,15.2746769767528,3.67095975787587,4.57283745573518,0,4.76450322640929,0,5.66272082663015,5.16263374784955,3.17790488020896,9.38843943022433,10.273176499894,2.60351578885973,6.16639097076392,3.35462579378053,7.12094224389991,0,2.74803350576455,6.39678091508603,1.49042534330804,0,5.23260152292274,5.79885940882358,7.05563576223989,8.82565823403439,9.74038729702595,5.54142512275995,5.95977571142788,14.6538776727864,2.46448514130318,6.66428517132618,6.16519744490397,0,5.44820712527213,8.74550672920119,6.07270759476626,7.14170684722991,5.72748137864423,5.90237996313336,6.20971428799486,4.96503562761755,3.06954303628602,1.85827932668105,11.7194983772282,4.65038728753014,5.11618724602043,5.06719649984382,6.19289220812573,0,12.8679874979928,4.3638416923329,5.88688975947074,6.03760321564309,15.3041590138981,4.52805451839715,6.09107454069707
"17:48604480-48608095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54645401972682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:48604480-48623135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54645401972682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:48652389-48652974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96503562761755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:49311312-49312042",0,2.19848066532002,10.1566429131876,8.37114057285569,10.1922155836504,0,5.71862512759605,8.74940481169485,2.28431632631396,10.676015999672,10.5865452438192,1.41274122218242,0,3.26183334610543,8.2627888927865,3.55845070551611,3.72009057305517,2.36371006509288,1.5440796280561,4.87390371450404,6.59707988748961,0,25.5185530425844,5.09219929814375,9.02116846967324,0,8.76955557452242,4.63891356630672,0,0,9.72024898520632,2.93676780630069,6.09711660764691,0,3.81160258112743,0,7.07840103328769,20.6505349913982,1.58895244010448,7.82369952518694,6.53747595447803,9.54622455915233,6.89184873203027,3.01916321440248,7.12094224389991,3.78515237053162,1.37401675288227,1.42150687001912,10.4329774031563,6.03757129774806,5.98011602619742,5.15454169673207,3.13583811655106,6.03860826539195,7.08391803420069,5.54142512275995,8.93966356714182,7.3269388363932,6.57196037680849,23.3249980996416,7.39823693388477,0,6.12923301593115,4.37275336460059,5.52064326796933,9.73869115531352,2.04552906380151,1.26479570638572,10.4788928609913,4.96503562761755,8.59472050160087,2.78741899002157,8.37107026944869,4.98255780806801,0,3.80039737488287,4.12859480541715,13.9952275305121,8.57865833199518,3.8789703931848,7.14836613650019,7.54700401955387,10.202772675932,6.41474390106262,10.6593804462199
"17:49311312-49312845",4.71346736728374,7.32826888440007,0,8.37114057285569,5.09610779182521,7.39296086618455,6.67172931552872,0,4.56863265262792,9.78634799969931,11.4334688633247,4.94459427763847,0,7.61094447424599,0,7.62525151182024,3.72009057305517,3.93951677515481,4.63223888416829,12.7939972505731,7.42171487342581,0,5.10371060851688,8.48699883023958,5.58453286217867,0,7.60028149791943,6.37850615367174,5.64288727778174,4.22478376928681,6.94303498943309,2.93676780630069,0,4.72033511130843,3.81160258112743,0,4.24704061997261,10.3252674956991,5.2965081336816,0,8.40532622718603,9.54622455915233,14.1464263446937,3.35462579378053,3.88415031485449,3.78515237053162,2.06102512932341,4.26452061005736,9.43936050761757,6.03757129774806,2.24254350982403,4.51022398464056,12.5433524662043,6.9676249216061,6.64117315706315,5.54142512275995,5.95977571142788,3.6634694181966,2.46448514130318,6.66428517132618,4.00737833918758,0,7.32102832458443,7.3790213027635,3.3123859607816,7.14170684722991,4.90926975312362,1.68639427518096,14.7480714339878,4.25574482367219,9.20862910885807,2.78741899002157,3.34842810777947,7.63992197237095,7.67428086903064,0,4.12859480541715,0,6.43399374899639,4.848712991481,12.194271644618,0,0,8.3014332837281,0
"17:50736960-50741731",4.71346736728374,1.46565377688001,0,6.27835542964176,8.49351298637535,4.92864057745637,3.8124167517307,0,2.28431632631396,4.44833999986332,7.62231257554981,7.0637061109121,0,9.78550003831628,0,3.0501006047281,3.72009057305517,4.72742013018577,2.31611944208415,3.04618982156502,1.6492699718724,0,0,2.26319968806389,3.86621505843139,0,6.43100742131644,1.73959258736502,4.2321654583363,4.22478376928681,2.77721399577323,2.20257585472552,0,0,3.81160258112743,0,7.07840103328769,0,3.17790488020896,0,2.80177540906201,4.33919298143288,3.99001768696489,2.68370063502443,5.82622547228174,2.52343491368775,2.74803350576455,0,3.97446758215477,0,1.49502900654935,2.57727084836603,3.13583811655106,2.32254164053537,1.77097950855017,7.3885668303466,7.44971963928485,0,0,0,3.39085859469719,0,3.74564239862459,7.92561547333858,1.6561929803908,3.24623038510451,2.86374068932211,2.1079928439762,3.10485714399743,2.12787241183609,3.68345164354323,0,0,4.98255780806801,2.55809362301021,1.90019868744143,3.44049567118096,0,0,2.9092277948886,2.94344487973537,3.01880160782155,0,0.754675753066191,0
"17:50741102-50741731",0,5.12978821908005,0,6.27835542964176,0,7.39296086618455,2.85931256379802,0,4.56863265262792,3.55867199989066,4.65807990728044,9.88918855527694,0,5.43638891017571,0,0,1.86004528652759,4.72742013018577,3.0881592561122,1.82771389293901,8.24634985936201,0,10.2074212170338,2.82899961007986,3.00705615655775,0,5.26173334471345,0,2.82144363889087,2.1123918846434,15.2746769767528,2.20257585472552,4.57283745573518,0,3.81160258112743,0,2.83136041331507,5.16263374784955,1.58895244010448,3.12947981007478,4.66962568177002,0,2.17637328379903,1.34185031751221,3.88415031485449,1.26171745684387,2.74803350576455,2.13226030502868,4.47127602992411,6.03757129774806,3.73757251637339,7.7318125450981,0,3.71606662485659,6.19842827992561,7.3885668303466,2.23491589178545,0,1.64299009420212,0,3.39085859469719,0,3.91589887128935,5.73923879103828,3.3123859607816,3.89547646212541,4.50016394036332,1.26479570638572,5.04539285899582,3.54645401972682,1.84172582177161,0,3.34842810777947,1.9930231232272,7.67428086903064,5.7005960623243,6.88099134236192,6.99761376525607,0,2.4243564957405,6.72787401082371,4.52820241173232,0,6.79208177759572,4.5683059055228
"17:51062886-51063623",0,0,0,0,3.39740519455014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3041590138981,0,0
"17:51192203-51203925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6942834151733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:51201592-51203228",0,2.93130755376003,0,8.37114057285569,10.1922155836504,4.92864057745637,5.24207303362971,8.74940481169485,2.28431632631396,4.00350599987699,4.65807990728044,2.82548244436484,0,3.26183334610543,0,5.08350100788016,4.65011321631897,4.72742013018577,3.0881592561122,3.04618982156502,6.59707988748961,0,0,4.52639937612778,5.58453286217867,0,4.09245926811046,4.05904937051838,7.05360909722717,0,0,3.67095975787587,0,4.72033511130843,3.81160258112743,0,4.24704061997261,0,9.53371464062687,3.12947981007478,5.60355081812402,6.07487017400603,4.35274656759806,4.02555095253664,5.17886708647266,1.89257618526581,4.12205025864682,2.13226030502868,6.4585098210015,0,0,3.86590627254905,7.05563576223989,3.71606662485659,5.75568340278806,7.3885668303466,9.6846355310703,0,1.64299009420212,0,5.54867770041358,0,8.1723106879082,5.46594170575074,1.10412865359387,5.19396861616721,4.09105812760302,2.95118998156668,6.59782143099453,2.83716321578146,4.29736025080043,1.85827932668105,5.02264216166921,4.98255780806801,5.11618724602043,6.33399562480478,2.06429740270858,0,0,2.9092277948886,3.78442913108834,0,0,4.52805451839715,0
"17:51201592-51217416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37401675288227,0,0,0,0,0,0,0,0,3.6942834151733,0,0,0,0,0,0,0.681025890659017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:51263274-51268904",7.07020105092561,10.2595764381601,0,10.4639257160696,11.8909181809255,14.7859217323691,10.0075939732931,13.1241072175423,18.2745306105117,15.5691899995216,13.1273161023358,17.6592652772802,10.8210688315801,13.0473333844217,8.2627888927865,9.15030181418429,8.37020378937414,14.9701637455883,16.9848759086171,6.09237964313005,10.7202548171706,27.5166006148981,17.8629871298091,17.5397975824951,15.4648602337256,11.3086836061653,11.6927407660299,4.05904937051838,12.6964963750089,7.39337159625192,5.55442799154647,13.2154551283531,3.04855830382345,0,14.2935096792279,0,2.83136041331507,7.74395062177432,21.1860325347264,12.5179192402991,11.207101636248,13.8854175405852,11.2445952996283,10.3993399607197,16.8313180310361,8.83202219790712,4.80905863508796,9.23979465512427,14.407444985311,15.0939282443701,15.6978045687682,9.66476568137263,19.5989882284441,20.9028747648183,14.6105809455389,12.9299919531066,19.3692710621406,3.6634694181966,3.28598018840424,19.9928555139785,19.1121120792023,0,12.9394919225213,20.4972813965653,9.38509355554786,12.3356754633971,20.8643964507754,12.6479570638572,18.2410357209849,21.2787241183609,14.1198979669157,11.1496759600863,10.0452843233384,11.6259682188254,5.11618724602043,14.568189937051,6.88099134236192,20.9928412957682,10.723322914994,14.0612676752949,6.72787401082371,6.03760321564309,15.3041590138981,16.6028665674562,16.7504549869169
"17:51266182-51273450",0,0,0,0,0,4.92864057745637,0,0,0,0,0.846923619505534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616519744490397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:51280005-51294045",0,0,0,0,3.39740519455014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:5388802-5408909",0,0,0,0,0,4.92864057745637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17:5460939-5462546",0,10.2595764381601,0,0,0,0,3.8124167517307,8.74940481169485,4.56863265262792,2.22416999993166,2.11730904876384,5.65096488872968,0,6.52366669221085,0,0,4.65011321631897,6.30322684024769,7.72039814028049,0,3.2985399437448,0,0,2.82899961007986,2.1478972546841,0,5.26173334471345,6.95837034946008,5.64288727778174,5.28097971160851,0,2.93676780630069,6.09711660764691,7.08050266696264,3.81160258112743,0,2.83136041331507,7.74395062177432,3.70755569357712,3.12947981007478,4.66962568177002,5.20703157771945,3.08319548538196,4.36101353191469,6.47358385809082,2.52343491368775,3.43504188220569,4.26452061005736,7.45212671654019,6.03757129774806,2.24254350982403,1.93295313627453,7.05563576223989,6.50311659349902,2.65646926282526,0,2.23491589178545,5.4952041272949,2.46448514130318,0,4.93215795592318,0,1.8728211993123,7.10572421747597,3.3123859607816,3.89547646212541,5.31837556588393,2.1079928439762,8.92646428899261,4.96503562761755,4.29736025080043,9.29139663340523,0,5.31472832860588,0,6.96739518728525,6.88099134236192,0,4.28932916599759,5.8184555897772,3.78442913108834,0,10.202772675932,4.90539239493024,4.5683059055228
"17:55031168-55047154",0,5.86261510752005,0,0,3.39740519455014,0,5.71862512759605,0,2.28431632631396,4.00350599987699,2.5407708585166,0,0,0,0,4.06680080630413,5.58013585958276,1.57580671006192,1.5440796280561,3.65542778587803,4.123174929681,0,5.10371060851688,7.35539898620764,3.43663560749457,0,5.26173334471345,0,8.46433091667261,0,4.16582099365985,4.40515170945104,0,4.72033511130843,0,0,0,0,5.82615894704976,4.69421971511216,2.80177540906201,3.4713543851463,7.7986709336132,4.36101353191469,3.88415031485449,2.52343491368775,2.74803350576455,9.23979465512427,8.94255205984823,0,3.73757251637339,9.66476568137263,4.7037571748266,3.25155829674951,2.65646926282526,3.6942834151733,6.70474767535636,7.3269388363932,2.46448514130318,6.66428517132618,6.16519744490397,0,3.74564239862459,2.45967376758783,3.3123859607816,7.14170684722991,4.50016394036332,5.05918282554288,1.16432142899904,4.25574482367219,6.75299467982925,0,3.34842810777947,1.32868208215147,2.55809362301021,6.96739518728525,2.75239653694477,10.4964206478841,12.8679874979928,4.848712991481,2.94344487973537,0,0,6.41474390106262,7.61384317587134
"17:55401469-55403868",4.71346736728374,4.39696133064004,0,0,10.1922155836504,9.85728115491274,6.19517722156238,0,3.42647448947094,4.00350599987699,11.0100070535719,4.94459427763847,14.4280917754401,2.17455556407028,0,3.0501006047281,3.72009057305517,3.93951677515481,1.5440796280561,6.70161760744305,4.9478099156172,0,0,5.09219929814375,5.58453286217867,0,4.09245926811046,5.7986419578834,0,2.1123918846434,6.94303498943309,2.20257585472552,0,0,9.52900645281858,0,2.83136041331507,5.16263374784955,2.11860325347264,9.38843943022433,6.53747595447803,6.9427087702926,6.89184873203027,6.37378900818301,1.29471677161816,6.30858728421937,2.06102512932341,13.5043152651816,11.9234027464643,6.03757129774806,11.2127175491202,5.79885940882358,3.91979764568883,5.57409993728488,5.31293852565052,12.9299919531066,3.72485981964242,3.6634694181966,6.57196037680849,6.66428517132618,5.54867770041358,0,9.53436246922624,4.91934753517567,2.20825730718773,15.5819058485016,6.13658719140453,2.52959141277144,7.37403571699389,0,4.29736025080043,3.71655865336209,0,12.2903092599011,6.39523405752554,9.50099343720716,10.3214870135429,0,6.43399374899639,5.8184555897772,8.40984251352963,3.01880160782155,0,6.41474390106262,4.5683059055228
"17:5581859-5582062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01880160782155,0,0,0
